cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
_Bhandari PM Modi got UAE Govt to raid house of Rajiv Saxena &amp put him on plane to India gave no chance to delay or escape. Fabul…,2019-01-31 23:55:43,53,https://pbs.twimg.com/profile_images/1015591941570887682/IS7RnnIF_normal.jpg,2262,neutral,"@Ish_Bhandari: PM Modi got UAE Govt to raid house of Rajiv Saxena &amp; put him on plane to India, gave no chance to delay or escape.

Fabul…",1091122889661661184,Rannyspeaks,https://twitter.com/randhirmishra,Delhi
Modi Govt have fulfilled 85 of promises of AP reorganization Act.2014 &amp 15 promises are hampered by Chandra Babu Nai…,2019-01-31 23:55:37,185,https://pbs.twimg.com/profile_images/712349477160374272/1mHnQjyr_normal.jpg,52,neutral,@KHANNANAGARAJU: Modi Govt. have fulfilled 85% of promises of AP reorganization Act.2014 &amp; 15% promises are hampered by Chandra Babu Nai…,1091122865758363648,SIVAPRASAD,https://twitter.com/siva150277,Bengaluru
mansa_Zee Har har modi,2019-01-31 23:55:30,3,https://pbs.twimg.com/profile_images/1010457190451146752/hFDoQg4z_normal.jpg,0,neutral,mansa_Zee @ZeeNews Har har modi,1091122833009258496,Haris c FFSh KUFhug gw g xdMAR,https://twitter.com/HarishK92419799,Bengaluru
_707070 RaGa ‘The Dracula of Indian politics ‘s fangs are out. 👇👇 Pastor Modi will nail the cross on your chest औ कितन गि…,2019-01-31 23:55:27,1203,https://pbs.twimg.com/profile_images/1092752660707663872/Fov1Rpzv_normal.jpg,188,neutral,"@mini_707070: RaGa ‘The Dracula’ of Indian politics ‘s fangs are out.

👇👇

Pastor Modi will nail the cross on your chest. 

और कितना गि…",1091122822166962176,Chil Swarr 🇮🇳,https://twitter.com/chilswar,Mumbai
siStupides Only modi ji,2019-01-31 23:55:26,126,https://pbs.twimg.com/profile_images/1091005056797700101/vuLAbJ9U_normal.jpg,0,neutral,siStupides @yadavakhilesh Only modi ji,1091122816475324416,Amit Singh,https://twitter.com/AmitSin08794618,Bengaluru
akhyathIyer Oh this news in just peanut PM can't have special public address for such a,2019-01-31 23:55:18,467,https://pbs.twimg.com/profile_images/901111693710897152/Am-xeNnE_normal.jpg,0,positive,akhyathIyer @NayantaraRai @avarakai Oh this news in just peanut. PM can't have special public address for such a… https://t.co/uBSd0eAKXt,1091122784082804737,Raj Patel,https://twitter.com/rajpatel63,Kolkata
This is how Congress President had attacked PM Modi on #JobCrisis issue at ‘s event yesterday.. https…,2019-01-31 23:55:15,404,https://pbs.twimg.com/profile_images/1077809013020979201/aZfRJwNp_normal.jpg,215,neutral,@Supriya23bh: This is how Congress President @RahulGandhi had attacked PM Modi on #JobCrisis issue at @IYC ‘s event yesterday... 😉 https…,1091122771310964737,Abrar Noori,https://twitter.com/AbrarNoori8,Delhi
iyankac19 This joke is not on modi but on Rahul,2019-01-31 23:55:13,825,https://pbs.twimg.com/profile_images/704968399194083329/fiITNMwf_normal.jpg,0,neutral,iyankac19 This joke is not on modi but on Rahul,1091122761295110145,UK,https://twitter.com/mkinthuk,Hyderabad
Why Does Shri.Narendra Modi Keep Repeating India GDP is Six When Dr.Subramanian Swamy Have Repeatedly Educated Him That…,2019-01-31 23:55:10,38,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,255,neutral,"@karurvnmohan: Why Does Shri.Narendra Modi Keep Repeating India GDP is Six, When Dr.Subramanian Swamy Have Repeatedly Educated Him That…",1091122751467732992,Jitendra Dhawas,https://twitter.com/djiten,Kolkata
Hate blinds Chandrababu Naidu and he calls Modi Egoistic Really,2019-01-31 23:55:07,306,https://pbs.twimg.com/profile_images/836364168383053825/CPlqVkRN_normal.jpg,835,negative,"@Ethirajans: Hate blinds Chandrababu Naidu, and he calls Modi Egoistic! Really? https://t.co/fPBG8UxCiE",1091122739006517248,Shankar🇮🇳,https://twitter.com/shankarcps,Bengaluru
@_GhulamMustafa_ Alhamdolillah 2 very successful test of NASR by Army Strategic Forces Command Message is loud &amp clear “DON’T EVEN T…,2019-01-31 23:55:07,1388,https://pbs.twimg.com/profile_images/979225392018964480/4wJ0XBzC_normal.jpg,699,positive,@_GhulamMustafa_: Alhamdolillah. 2 very successful test of NASR by Army Strategic Forces Command. Message is loud &amp; clear. “DON’T EVEN T…,1091122736288526336,Riaz Haq,https://twitter.com/haqsmusings,Bengaluru
tteosalvinimi Salavino ce l’ha duro il cervello di sicuro e con zero tolleranza vuol fermare l’invasione Sgu,2019-01-31 23:55:06,4,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,tteosalvinimi Salavino ce l’ha duro ( il cervello di sicuro) e con zero tolleranza vuol fermare l’invasione. Sgu… https://t.co/8EUtz1GzAL,1091122733289746435,Zapping,https://twitter.com/Zappingpronobis,Kolkata
ians lost job and Modi still have a PM Job It is time to all Indians to vote against BJP and make him unemploy,2019-01-31 23:55:05,40,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,neutral,ians lost job and Modi still have a PM Job. It is time to all Indians to  vote against BJP and make him unemploy… https://t.co/QZAHfiRHL9,1091122730844540930,Treat Others with respect,https://twitter.com/stockinvestmen4,Hyderabad
Why Modi matters ..!!! ...Indian deposits in Swiss banks fell by 34.5 per cent in 2017 and by 80 per cent since the Modi…,2019-01-31 23:55:04,185,https://pbs.twimg.com/profile_images/712349477160374272/1mHnQjyr_normal.jpg,33,neutral,"@chitranayal09: Why Modi matters ..!!!
...Indian deposits in Swiss banks fell by 34.5 per cent in 2017 and by 80 per cent since the Modi…",1091122726515789824,SIVAPRASAD,https://twitter.com/siva150277,Kolkata
Latest :Ravi Pujari is an Indian gangster Underworld don who currently resides in Australia He started his criminal career…,2019-01-31 23:55:04,1203,https://pbs.twimg.com/profile_images/1092752660707663872/Fov1Rpzv_normal.jpg,94,positive,@kktotlani: Latest :Ravi Pujari is an Indian gangster Underworld don who currently resides in Australia. He started his criminal career…,1091122726511624192,Chil Swarr 🇮🇳,https://twitter.com/chilswar,Mumbai
yushGoyal AMAZING DEVELOPMENT OF INDIAN RAILWAYS !!!!! People with closed eyes can feel the ACCHE DIN of MODI G,2019-01-31 23:54:59,37,https://pbs.twimg.com/profile_images/1063712600620449792/LY6c6_93_normal.jpg,0,positive,yushGoyal AMAZING DEVELOPMENT OF INDIAN RAILWAYS !!!!!! People with closed eyes can feel the ACCHE DIN of MODI G… https://t.co/dDreCruTcT,1091122704911163394,Alka Mishra,https://twitter.com/AlkaMis43440540,Mumbai
"After Indian Cricketers were Allout for 92 runs against New Zealand, All said this wouldn't happen if Kohli was present That's…",2019-01-31 23:54:46,160,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,434,positive,"@mvmeet: After Indian Cricketers were Allout for 92 runs against New Zealand,
All said this wouldn't happen if Kohli was present

That's…",1091122651186118656,Rajesh,https://twitter.com/rajeshisin1,Hyderabad
Modi Govt has sanctioned more educational institutions of national importance to Andhra in last 4 1/2 years than in any s…,2019-01-31 23:54:41,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1827,positive,@sambitswaraj: Modi Govt has sanctioned more educational institutions of national importance to Andhra in last 4 1/2 years than in any s…,1091122629073727488,maharaj padora,https://twitter.com/MaharajPadora,Mumbai
_siddiqui If biased media like Times Now or Republic has to say that Modi Magic not working anymore&amp BJP unable to go beyond 24…,2019-01-31 23:54:30,842,https://pbs.twimg.com/profile_images/1059289959868248064/kemkAage_normal.jpg,488,neutral,@shahid_siddiqui: If biased media like Times Now or Republic has to say that Modi Magic not working anymore&amp; BJP+ unable to go beyond 24…,1091122580843462656,سچ کی جیت सत्यमेव जयते,https://twitter.com/TruthPrevail3,Bengaluru
_Bhandari PM Modi got UAE Govt to raid house of Rajiv Saxena &amp put him on plane to India gave no chance to delay or escape. Fabul…,2019-01-31 23:54:26,1314,https://pbs.twimg.com/profile_images/1019980800673148932/yClFSHhx_normal.jpg,2262,neutral,"@Ish_Bhandari: PM Modi got UAE Govt to raid house of Rajiv Saxena &amp; put him on plane to India, gave no chance to delay or escape.

Fabul…",1091122564892581888,मीनाksharma NAMO AGAIN🇮🇳,https://twitter.com/miks1302,Delhi
What should be most worrisome for Modi and BJP is the NSSO survey shows youth unemployment rate at 18 plus For women in urba…,2019-01-31 23:54:18,842,https://pbs.twimg.com/profile_images/1059289959868248064/kemkAage_normal.jpg,674,positive,@mkvenu1: What should be most worrisome for Modi and BJP is the NSSO survey shows youth unemployment rate at 18% plus. For women in urba…,1091122534349561856,سچ کی جیت सत्यमेव जयते,https://twitter.com/TruthPrevail3,Mumbai
icolourtv Modi #1,2019-01-31 23:54:18,73,https://pbs.twimg.com/profile_images/928119065670967296/aJtVCwpU_normal.jpg,0,neutral,icolourtv @SocialMediaBJP1 @RahulGandhi @INCIndia Modi #1,1091122531833020416,Anil Sharma,https://twitter.com/Sharmasha86,Delhi
Vote na modi ko dena #HowsTheJobs,2019-01-31 23:54:15,866,https://pbs.twimg.com/profile_images/684460626177966081/x1qk9-Nh_normal.jpg,148,neutral,@DesiStupides: @ArvindKejriwal Vote na modi ko dena. #HowsTheJobs https://t.co/OTo6DcmAaf,1091122520122580994,Justice4All,https://twitter.com/fazalkhan369,Hyderabad
Why has not a single journalist got a spine in India to track and tell the story of Mansi Soni Is there a bigger story on 'M…,2019-01-31 23:54:14,14112,https://pbs.twimg.com/profile_images/699530211302383617/LPeViCDr_normal.jpg,708,positive,@ashoswai: Why has not a single journalist got a spine in India to track and tell the story of Mansi Soni? Is there a bigger story on 'M…,1091122514414186496,India Resists,https://twitter.com/India_Resists,Delhi
Notes ban brought down land prices helped youth buy cheap houses PM Modi,2019-01-31 23:54:10,0,https://pbs.twimg.com/profile_images/1092924391082455041/-VB_cAv-_normal.jpg,23,positive,"@ndtv: Notes ban brought down land prices, helped youth buy cheap houses: PM Modi https://t.co/AIb0THByni https://t.co/gbId2q5knl",1091122498282942465,Gajanan Gayke,https://twitter.com/GajananGayke,Hyderabad
Congress leader Anand Sharma has asked students not listen to PM Modi as he himself has not passed,2019-01-31 23:54:10,503,https://pbs.twimg.com/profile_images/2704915345/0e7b1787750b419a244564286e573294_normal.jpeg,378,neutral,"@IndiaToday: Congress leader Anand Sharma has asked students not listen to PM Modi as he himself has not passed. 

https://t.co/OM0tTjao…",1091122497829900288,vishalvirsingh,https://twitter.com/vishalvirsingh,Kolkata
The sad part is that even a famous movie slogan that is meant to celebrate the #UriTheSurgicalStrike by the brave Indian army…,2019-01-31 23:54:07,160,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,183,positive,"@KiranKS: The sad part is that even a famous movie slogan, that is meant to celebrate the #UriTheSurgicalStrike by the brave Indian army…",1091122485905436672,Rajesh,https://twitter.com/rajeshisin1,Delhi
PM Modi stopped his speech in the middle when a photographer fainted instructed the authority to call an ambulance And…,2019-01-31 23:54:01,144,https://pbs.twimg.com/profile_images/2135235957/Photo1663_-_Copy_normal.jpg,190,neutral,"@MeetUunngLee: PM Modi stopped his speech in the middle when a photographer fainted, instructed the authority to call an ambulance. And…",1091122463071703040,Kaustubh Agnihotri,https://twitter.com/KP_Agnihotri,Bengaluru
Since PM Modi doesn't understand India is in the middle of a major unemployment crisis we've decided to explain it to him in…,2019-01-31 23:53:56,412,https://pbs.twimg.com/profile_images/1050952222241169408/u7t4dxS-_normal.jpg,2211,positive,"@INCIndia: Since PM Modi doesn't understand India is in the middle of a major unemployment crisis, we've decided to explain it to him in…",1091122438740488192,UMENDRA DEV PATHAK,https://twitter.com/devumendra,Bengaluru
_PM मैंन भ्रष्टाचारियो क खिला कार्रवा क क्योंक मै बड घरान स बड़ बड़ बैगेजे लेक नही आय हूं प्रधानमंत्र @…,2019-01-31 23:53:48,571,https://pbs.twimg.com/profile_images/1070343283463868421/0XNxtEN__normal.jpg,97,neutral,@Narendramodi_PM: मैंने भ्रष्टाचारियों के खिलाफ कार्रवाई की क्योंकि मैं बडे घराने से बड़े बड़े बैगेजेज लेकर नहीं आया हूं: प्रधानमंत्री @…,1091122406821937152,V.S.Yadav,https://twitter.com/vy04198731,Hyderabad
unjaitley Modi only lies It’s a fraud government they don’t do anything Dalals.,2019-01-31 23:53:44,73,https://pbs.twimg.com/profile_images/928119065670967296/aJtVCwpU_normal.jpg,0,neutral,unjaitley Modi only lies. It’s a fraud government they don’t do anything. Dalals.,1091122391130861569,Anil Sharma,https://twitter.com/Sharmasha86,Kolkata
The plumbing work you're quote tweeting were begun by UPA and continued by NDA2 Jan Dhan started as no frills account…,2019-01-31 23:53:44,363,https://pbs.twimg.com/profile_images/1225948277/Classic_normal.jpg,29,neutral,@rupasubramanya: The plumbing work you're quote tweeting were begun by UPA and continued by NDA2. Jan Dhan started as no frills account…,1091122390472376322,Deviprasad,https://twitter.com/deviprasadv,Hyderabad
In one of his speeches abroad Modi said he will build a nation that NRIs will consider coming back to India Deepak Ta…,2019-01-31 23:53:43,13,https://pbs.twimg.com/profile_images/1085601964841488387/9kpQCnpa_normal.jpg,27,neutral,@runjhunmehrotra: In one of his speeches abroad Modi said he will build a nation that NRIs will consider coming back to India. Deepak Ta…,1091122386278203392,shareef,https://twitter.com/Billaeazam,Mumbai
nishsaini1186 bhai yudh to sena hi ladegi . gov ka kam he use support karna jo modi ji bahot achhi tarah krte he,2019-01-30 23:59:52,9,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,nishsaini1186 @PMOIndia bhai yudh to sena hi ladegi .. gov ka kam he use support karna jo modi ji bahot achhi tarah krte he,1090761546139983872,KAIVAN,https://twitter.com/bhutbangla,Mumbai
Hindu mahasabha celebrates #Mahatmagandhi ji’s death anniversary by shooting at his effigy.These shameless people are encoura…,2019-01-30 23:59:50,286,https://pbs.twimg.com/profile_images/735318849772498944/0R7MPwbr_normal.jpg,40,neutral,@yuvadesh: Hindu mahasabha celebrates #Mahatmagandhi ji’s death anniversary by shooting at his effigy.These shameless people are encoura…,1090761538456059904,Being Shahbaz (محمد شہباز),https://twitter.com/killerdebasis,Hyderabad
